time,header_stamp_secs,header_stamp_nsecs,header_frame_id,drive_steering_angle,drive_steering_angle_velocity,drive_speed,drive_acceleration,drive_jerk
2026/03/08 19:53:14.666089632,1772999594,595837696,base_link,-0.17132681608200073,0.0,1.0,0.0,0.0
2026/03/08 19:53:14.666289856,1772999594,620870144,base_link,-0.3400000035762787,0.0,1.0,0.0,0.0
2026/03/08 19:53:14.666346080,1772999594,646126400,base_link,-0.3400000035762787,0.0,1.0,0.0,0.0
2026/03/08 19:53:14.673005184,1772999594,671927136,base_link,0.3400000035762787,0.0,1.0,0.0,0.0
2026/03/08 19:53:14.697404672,1772999594,695846528,base_link,0.04790165647864342,0.0,1.0,0.0,0.0
2026/03/08 19:53:14.720507872,1772999594,719732896,base_link,-0.3400000035762787,0.0,1.0,0.0,0.0
2026/03/08 19:53:14.745977984,1772999594,744997152,base_link,-0.3400000035762787,0.0,1.0,0.0,0.0
2026/03/08 19:53:14.770148320,1772999594,769062848,base_link,-0.3400000035762787,0.0,1.0,0.0,0.0
2026/03/08 19:53:14.796024960,1772999594,795212640,base_link,-0.3400000035762787,0.0,1.0,0.0,0.0
2026/03/08 19:53:14.820347456,1772999594,819586816,base_link,-0.3400000035762787,0.0,1.0,0.0,0.0
2026/03/08 19:53:14.845490752,1772999594,844688992,base_link,-0.3400000035762787,0.0,1.0,0.0,0.0
2026/03/08 19:53:14.870296992,1772999594,869299136,base_link,-0.3400000035762787,0.0,1.0,0.0,0.0
2026/03/08 19:53:14.896682464,1772999594,895193056,base_link,-0.3400000035762787,0.0,1.0,0.0,0.0
2026/03/08 19:53:14.920856032,1772999594,919767488,base_link,-0.3400000035762787,0.0,1.0,0.0,0.0
2026/03/08 19:53:14.945424096,1772999594,944427552,base_link,-0.3400000035762787,0.0,1.0,0.0,0.0
2026/03/08 19:53:14.970756000,1772999594,969446528,base_link,-0.3400000035762787,0.0,1.0,0.0,0.0
2026/03/08 19:53:14.995488704,1772999594,994290240,base_link,-0.3400000035762787,0.0,1.0,0.0,0.0
2026/03/08 19:53:15.20213056,1772999595,19295360,base_link,-0.3400000035762787,0.0,1.0,0.0,0.0
2026/03/08 19:53:15.44777184,1772999595,44117952,base_link,-0.3400000035762787,0.0,1.0,0.0,0.0
2026/03/08 19:53:15.70021152,1772999595,69225376,base_link,-0.3400000035762787,0.0,1.0,0.0,0.0
2026/03/08 19:53:15.95516096,1772999595,94755680,base_link,-0.3400000035762787,0.0,1.0,0.0,0.0
2026/03/08 19:53:15.120091232,1772999595,119377920,base_link,-0.3400000035762787,0.0,1.0,0.0,0.0
2026/03/08 19:53:15.145349088,1772999595,143996448,base_link,-0.3400000035762787,0.0,1.0,0.0,0.0
2026/03/08 19:53:15.170444160,1772999595,169718016,base_link,-0.3400000035762787,0.0,1.0,0.0,0.0
2026/03/08 19:53:15.197297664,1772999595,195639584,base_link,-0.3400000035762787,0.0,1.0,0.0,0.0
2026/03/08 19:53:15.221078688,1772999595,220257568,base_link,-0.3400000035762787,0.0,1.0,0.0,0.0
2026/03/08 19:53:15.246133792,1772999595,245245312,base_link,-0.3400000035762787,0.0,1.0,0.0,0.0
