time,header_stamp_secs,header_stamp_nsecs,header_frame_id,drive_steering_angle,drive_steering_angle_velocity,drive_speed,drive_acceleration,drive_jerk
2026/03/08 21:43:10.622200776,1773006190,532113640,base_link,0.3400000035762787,0.0,2.0,0.0,0.0
2026/03/08 21:43:10.622347400,1773006190,553411112,base_link,0.3400000035762787,0.0,2.0,0.0,0.0
2026/03/08 21:43:10.622375560,1773006190,590688808,base_link,0.3400000035762787,0.0,2.0,0.0,0.0
2026/03/08 21:43:10.625997032,1773006190,624259272,base_link,0.3400000035762787,0.0,2.0,0.0,0.0
2026/03/08 21:43:10.643204680,1773006190,642086600,base_link,0.3400000035762787,0.0,2.0,0.0,0.0
2026/03/08 21:43:10.651212072,1773006190,649450920,base_link,0.3400000035762787,0.0,2.0,0.0,0.0
2026/03/08 21:43:10.675411336,1773006190,674408712,base_link,0.3400000035762787,0.0,2.0,0.0,0.0
2026/03/08 21:43:10.700537576,1773006190,699908424,base_link,0.3400000035762787,0.0,2.0,0.0,0.0
2026/03/08 21:43:10.729747080,1773006190,727289512,base_link,0.3400000035762787,0.0,2.0,0.0,0.0
2026/03/08 21:43:10.757806184,1773006190,755022024,base_link,0.3400000035762787,0.0,2.0,0.0,0.0
2026/03/08 21:43:10.780566696,1773006190,777624232,base_link,0.3400000035762787,0.0,2.0,0.0,0.0
2026/03/08 21:43:10.803725512,1773006190,802436424,base_link,0.3400000035762787,0.0,2.0,0.0,0.0
2026/03/08 21:43:10.830330696,1773006190,826939848,base_link,0.3400000035762787,0.0,2.0,0.0,0.0
2026/03/08 21:43:10.852731816,1773006190,851529064,base_link,0.3400000035762787,0.0,2.0,0.0,0.0
2026/03/08 21:43:10.877126248,1773006190,875805384,base_link,0.3400000035762787,0.0,2.0,0.0,0.0
2026/03/08 21:43:10.902251720,1773006190,901044232,base_link,0.3400000035762787,0.0,2.0,0.0,0.0
2026/03/08 21:43:10.926492296,1773006190,925473256,base_link,0.3400000035762787,0.0,2.0,0.0,0.0
